cycle,router,eject,eject_sources,arrive,forward
613,"(8,3)",1,119,1,1
621,"(8,3)",1,107,1,1
625,"(8,3)",1,106,1,1
629,"(8,3)",1,105,1,1
633,"(8,3)",1,104,1,1
637,"(8,3)",1,103,1,1
641,"(8,3)",1,102,1,1
645,"(8,3)",1,101,1,1
649,"(8,3)",1,100,1,1
653,"(8,3)",1,99,1,1
657,"(8,3)",1,98,1,1
661,"(8,3)",1,97,1,1
669,"(8,3)",1,85,1,1
673,"(8,3)",1,86,1,1
677,"(8,3)",1,87,1,1
681,"(8,3)",1,88,1,1
685,"(8,3)",1,89,1,1
689,"(8,3)",1,90,1,1
693,"(8,3)",1,91,1,1
697,"(8,3)",1,92,1,1
701,"(8,3)",1,93,1,1
705,"(8,3)",1,94,1,1
709,"(8,3)",1,95,1,1
717,"(8,3)",1,83,1,1
721,"(8,3)",1,82,1,1
725,"(8,3)",1,81,1,1
729,"(8,3)",1,80,1,1
733,"(8,3)",1,79,1,1
737,"(8,3)",1,78,1,1
741,"(8,3)",1,77,1,1
745,"(8,3)",1,76,1,1
749,"(8,3)",1,75,1,1
753,"(8,3)",1,74,1,1
757,"(8,3)",1,73,1,1
765,"(8,3)",1,61,1,1
769,"(8,3)",1,62,1,1
773,"(8,3)",1,63,1,1
777,"(8,3)",1,64,1,1
781,"(8,3)",1,65,1,1
785,"(8,3)",1,66,1,1
789,"(8,3)",1,67,1,1
793,"(8,3)",1,68,1,1
797,"(8,3)",1,69,1,1
801,"(8,3)",1,70,1,1
805,"(8,3)",1,71,1,1
813,"(8,3)",1,59,1,1
817,"(8,3)",1,58,1,1
821,"(8,3)",1,57,1,1
825,"(8,3)",1,56,1,1
829,"(8,3)",1,55,1,1
833,"(8,3)",1,54,1,1
837,"(8,3)",1,53,1,1
841,"(8,3)",1,52,1,1
845,"(8,3)",1,51,1,1
849,"(8,3)",1,50,1,1
853,"(8,3)",1,49,1,1
861,"(8,3)",1,37,1,1
865,"(8,3)",1,38,1,1
869,"(8,3)",1,39,1,1
873,"(8,3)",1,40,1,1
877,"(8,3)",1,41,1,1
881,"(8,3)",1,42,1,1
885,"(8,3)",1,43,1,0
1,"(9,3)",0,—,0,1
5,"(9,3)",1,46,1,1
9,"(9,3)",1,47,1,1
17,"(9,3)",1,35,1,1
21,"(9,3)",1,34,1,1
25,"(9,3)",1,33,1,1
29,"(9,3)",1,32,1,1
33,"(9,3)",1,31,1,1
37,"(9,3)",1,30,1,1
41,"(9,3)",1,29,1,1
45,"(9,3)",1,28,1,1
49,"(9,3)",1,27,1,1
53,"(9,3)",1,26,1,1
57,"(9,3)",1,25,1,1
65,"(9,3)",1,13,1,1
69,"(9,3)",1,14,1,1
73,"(9,3)",1,15,1,1
77,"(9,3)",1,16,1,1
81,"(9,3)",1,17,1,1
85,"(9,3)",1,18,1,1
89,"(9,3)",1,19,1,1
93,"(9,3)",1,20,1,1
97,"(9,3)",1,21,1,1
101,"(9,3)",1,22,1,1
105,"(9,3)",1,23,1,1
113,"(9,3)",1,11,1,1
117,"(9,3)",1,10,1,1
121,"(9,3)",1,9,1,1
125,"(9,3)",1,8,1,1
129,"(9,3)",1,7,1,1
133,"(9,3)",1,6,1,1
137,"(9,3)",1,5,1,1
141,"(9,3)",1,4,1,1
145,"(9,3)",1,3,1,1
149,"(9,3)",1,2,1,1
153,"(9,3)",1,1,1,1
157,"(9,3)",1,0,1,1
165,"(9,3)",1,12,1,1
173,"(9,3)",1,24,1,1
181,"(9,3)",1,36,1,1
189,"(9,3)",1,48,1,1
197,"(9,3)",1,60,1,1
205,"(9,3)",1,72,1,1
213,"(9,3)",1,84,1,1
221,"(9,3)",1,96,1,1
229,"(9,3)",1,108,1,1
237,"(9,3)",1,120,1,1
245,"(9,3)",1,132,1,1
253,"(9,3)",1,144,1,1
261,"(9,3)",1,156,1,1
269,"(9,3)",1,168,1,1
277,"(9,3)",1,180,1,1
281,"(9,3)",1,181,1,1
285,"(9,3)",1,182,1,1
289,"(9,3)",1,183,1,1
293,"(9,3)",1,184,1,1
297,"(9,3)",1,185,1,1
301,"(9,3)",1,186,1,1
305,"(9,3)",1,187,1,1
309,"(9,3)",1,188,1,1
313,"(9,3)",1,189,1,1
317,"(9,3)",1,190,1,1
321,"(9,3)",1,191,1,1
329,"(9,3)",1,179,1,1
333,"(9,3)",1,178,1,1
337,"(9,3)",1,177,1,1
341,"(9,3)",1,176,1,1
345,"(9,3)",1,175,1,1
349,"(9,3)",1,174,1,1
353,"(9,3)",1,173,1,1
357,"(9,3)",1,172,1,1
361,"(9,3)",1,171,1,1
365,"(9,3)",1,170,1,1
369,"(9,3)",1,169,1,1
377,"(9,3)",1,157,1,1
381,"(9,3)",1,158,1,1
385,"(9,3)",1,159,1,1
389,"(9,3)",1,160,1,1
393,"(9,3)",1,161,1,1
397,"(9,3)",1,162,1,1
401,"(9,3)",1,163,1,1
405,"(9,3)",1,164,1,1
409,"(9,3)",1,165,1,1
413,"(9,3)",1,166,1,1
417,"(9,3)",1,167,1,1
425,"(9,3)",1,155,1,1
429,"(9,3)",1,154,1,1
433,"(9,3)",1,153,1,1
437,"(9,3)",1,152,1,1
441,"(9,3)",1,151,1,1
445,"(9,3)",1,150,1,1
449,"(9,3)",1,149,1,1
453,"(9,3)",1,148,1,1
457,"(9,3)",1,147,1,1
461,"(9,3)",1,146,1,1
465,"(9,3)",1,145,1,1
473,"(9,3)",1,133,1,1
477,"(9,3)",1,134,1,1
481,"(9,3)",1,135,1,1
485,"(9,3)",1,136,1,1
489,"(9,3)",1,137,1,1
493,"(9,3)",1,138,1,1
497,"(9,3)",1,139,1,1
501,"(9,3)",1,140,1,1
505,"(9,3)",1,141,1,1
509,"(9,3)",1,142,1,1
513,"(9,3)",1,143,1,1
521,"(9,3)",1,131,1,1
525,"(9,3)",1,130,1,1
529,"(9,3)",1,129,1,1
533,"(9,3)",1,128,1,1
537,"(9,3)",1,127,1,1
541,"(9,3)",1,126,1,1
545,"(9,3)",1,125,1,1
549,"(9,3)",1,124,1,1
553,"(9,3)",1,123,1,1
557,"(9,3)",1,122,1,1
561,"(9,3)",1,121,1,1
569,"(9,3)",1,109,1,1
573,"(9,3)",1,110,1,1
577,"(9,3)",1,111,1,1
581,"(9,3)",1,112,1,1
585,"(9,3)",1,113,1,1
589,"(9,3)",1,114,1,1
593,"(9,3)",1,115,1,1
597,"(9,3)",1,116,1,1
601,"(9,3)",1,117,1,1
605,"(9,3)",1,118,1,1
609,"(9,3)",1,119,1,1
617,"(9,3)",1,107,1,1
621,"(9,3)",1,106,1,1
625,"(9,3)",1,105,1,1
629,"(9,3)",1,104,1,1
633,"(9,3)",1,103,1,1
637,"(9,3)",1,102,1,1
641,"(9,3)",1,101,1,1
645,"(9,3)",1,100,1,1
649,"(9,3)",1,99,1,1
653,"(9,3)",1,98,1,1
657,"(9,3)",1,97,1,1
665,"(9,3)",1,85,1,1
669,"(9,3)",1,86,1,1
673,"(9,3)",1,87,1,1
677,"(9,3)",1,88,1,1
681,"(9,3)",1,89,1,1
685,"(9,3)",1,90,1,1
689,"(9,3)",1,91,1,1
693,"(9,3)",1,92,1,1
697,"(9,3)",1,93,1,1
701,"(9,3)",1,94,1,1
705,"(9,3)",1,95,1,1
713,"(9,3)",1,83,1,1
717,"(9,3)",1,82,1,1
721,"(9,3)",1,81,1,1
725,"(9,3)",1,80,1,1
729,"(9,3)",1,79,1,1
733,"(9,3)",1,78,1,1
737,"(9,3)",1,77,1,1
741,"(9,3)",1,76,1,1
745,"(9,3)",1,75,1,1
749,"(9,3)",1,74,1,1
753,"(9,3)",1,73,1,1
761,"(9,3)",1,61,1,1
765,"(9,3)",1,62,1,1
769,"(9,3)",1,63,1,1
773,"(9,3)",1,64,1,1
777,"(9,3)",1,65,1,1
781,"(9,3)",1,66,1,1
785,"(9,3)",1,67,1,1
789,"(9,3)",1,68,1,1
793,"(9,3)",1,69,1,1
797,"(9,3)",1,70,1,1
801,"(9,3)",1,71,1,1
809,"(9,3)",1,59,1,1
813,"(9,3)",1,58,1,1
817,"(9,3)",1,57,1,1
821,"(9,3)",1,56,1,1
825,"(9,3)",1,55,1,1
829,"(9,3)",1,54,1,1
833,"(9,3)",1,53,1,1
837,"(9,3)",1,52,1,1
841,"(9,3)",1,51,1,1
845,"(9,3)",1,50,1,1
849,"(9,3)",1,49,1,1
857,"(9,3)",1,37,1,1
861,"(9,3)",1,38,1,1
865,"(9,3)",1,39,1,1
869,"(9,3)",1,40,1,1
873,"(9,3)",1,41,1,1
877,"(9,3)",1,42,1,1
881,"(9,3)",1,43,1,1
885,"(9,3)",1,44,1,0
1,"(10,3)",0,—,0,1
5,"(10,3)",1,47,1,1
13,"(10,3)",1,35,1,1
17,"(10,3)",1,34,1,1
21,"(10,3)",1,33,1,1
25,"(10,3)",1,32,1,1
29,"(10,3)",1,31,1,1
33,"(10,3)",1,30,1,1
37,"(10,3)",1,29,1,1
41,"(10,3)",1,28,1,1
45,"(10,3)",1,27,1,1
49,"(10,3)",1,26,1,1
53,"(10,3)",1,25,1,1
61,"(10,3)",1,13,1,1
65,"(10,3)",1,14,1,1
69,"(10,3)",1,15,1,1
73,"(10,3)",1,16,1,1
77,"(10,3)",1,17,1,1
81,"(10,3)",1,18,1,1
85,"(10,3)",1,19,1,1
89,"(10,3)",1,20,1,1
93,"(10,3)",1,21,1,1
97,"(10,3)",1,22,1,1
101,"(10,3)",1,23,1,1
109,"(10,3)",1,11,1,1
113,"(10,3)",1,10,1,1
117,"(10,3)",1,9,1,1
121,"(10,3)",1,8,1,1
125,"(10,3)",1,7,1,1
129,"(10,3)",1,6,1,1
133,"(10,3)",1,5,1,1
137,"(10,3)",1,4,1,1
141,"(10,3)",1,3,1,1
145,"(10,3)",1,2,1,1
149,"(10,3)",1,1,1,1
153,"(10,3)",1,0,1,1
161,"(10,3)",1,12,1,1
169,"(10,3)",1,24,1,1
177,"(10,3)",1,36,1,1
185,"(10,3)",1,48,1,1
193,"(10,3)",1,60,1,1
201,"(10,3)",1,72,1,1
209,"(10,3)",1,84,1,1
217,"(10,3)",1,96,1,1
225,"(10,3)",1,108,1,1
233,"(10,3)",1,120,1,1
241,"(10,3)",1,132,1,1
249,"(10,3)",1,144,1,1
257,"(10,3)",1,156,1,1
265,"(10,3)",1,168,1,1
273,"(10,3)",1,180,1,1
277,"(10,3)",1,181,1,1
281,"(10,3)",1,182,1,1
285,"(10,3)",1,183,1,1
289,"(10,3)",1,184,1,1
293,"(10,3)",1,185,1,1
297,"(10,3)",1,186,1,1
301,"(10,3)",1,187,1,1
305,"(10,3)",1,188,1,1
309,"(10,3)",1,189,1,1
313,"(10,3)",1,190,1,1
317,"(10,3)",1,191,1,1
325,"(10,3)",1,179,1,1
329,"(10,3)",1,178,1,1
333,"(10,3)",1,177,1,1
337,"(10,3)",1,176,1,1
341,"(10,3)",1,175,1,1
345,"(10,3)",1,174,1,1
349,"(10,3)",1,173,1,1
353,"(10,3)",1,172,1,1
357,"(10,3)",1,171,1,1
361,"(10,3)",1,170,1,1
365,"(10,3)",1,169,1,1
373,"(10,3)",1,157,1,1
377,"(10,3)",1,158,1,1
381,"(10,3)",1,159,1,1
385,"(10,3)",1,160,1,1
389,"(10,3)",1,161,1,1
393,"(10,3)",1,162,1,1
397,"(10,3)",1,163,1,1
401,"(10,3)",1,164,1,1
405,"(10,3)",1,165,1,1
409,"(10,3)",1,166,1,1
413,"(10,3)",1,167,1,1
421,"(10,3)",1,155,1,1
425,"(10,3)",1,154,1,1
429,"(10,3)",1,153,1,1
433,"(10,3)",1,152,1,1
437,"(10,3)",1,151,1,1
441,"(10,3)",1,150,1,1
445,"(10,3)",1,149,1,1
449,"(10,3)",1,148,1,1
453,"(10,3)",1,147,1,1
457,"(10,3)",1,146,1,1
461,"(10,3)",1,145,1,1
469,"(10,3)",1,133,1,1
473,"(10,3)",1,134,1,1
477,"(10,3)",1,135,1,1
481,"(10,3)",1,136,1,1
485,"(10,3)",1,137,1,1
489,"(10,3)",1,138,1,1
493,"(10,3)",1,139,1,1
497,"(10,3)",1,140,1,1
501,"(10,3)",1,141,1,1
505,"(10,3)",1,142,1,1
509,"(10,3)",1,143,1,1
517,"(10,3)",1,131,1,1
521,"(10,3)",1,130,1,1
525,"(10,3)",1,129,1,1
529,"(10,3)",1,128,1,1
533,"(10,3)",1,127,1,1
537,"(10,3)",1,126,1,1
541,"(10,3)",1,125,1,1
545,"(10,3)",1,124,1,1
549,"(10,3)",1,123,1,1
553,"(10,3)",1,122,1,1
557,"(10,3)",1,121,1,1
565,"(10,3)",1,109,1,1
569,"(10,3)",1,110,1,1
573,"(10,3)",1,111,1,1
577,"(10,3)",1,112,1,1
581,"(10,3)",1,113,1,1
585,"(10,3)",1,114,1,1
589,"(10,3)",1,115,1,1
593,"(10,3)",1,116,1,1
597,"(10,3)",1,117,1,1
601,"(10,3)",1,118,1,1
605,"(10,3)",1,119,1,1
613,"(10,3)",1,107,1,1
617,"(10,3)",1,106,1,1
621,"(10,3)",1,105,1,1
625,"(10,3)",1,104,1,1
629,"(10,3)",1,103,1,1
633,"(10,3)",1,102,1,1
637,"(10,3)",1,101,1,1
641,"(10,3)",1,100,1,1
645,"(10,3)",1,99,1,1
649,"(10,3)",1,98,1,1
653,"(10,3)",1,97,1,1
661,"(10,3)",1,85,1,1
665,"(10,3)",1,86,1,1
669,"(10,3)",1,87,1,1
673,"(10,3)",1,88,1,1
677,"(10,3)",1,89,1,1
681,"(10,3)",1,90,1,1
685,"(10,3)",1,91,1,1
689,"(10,3)",1,92,1,1
693,"(10,3)",1,93,1,1
697,"(10,3)",1,94,1,1
701,"(10,3)",1,95,1,1
709,"(10,3)",1,83,1,1
713,"(10,3)",1,82,1,1
717,"(10,3)",1,81,1,1
721,"(10,3)",1,80,1,1
725,"(10,3)",1,79,1,1
729,"(10,3)",1,78,1,1
733,"(10,3)",1,77,1,1
737,"(10,3)",1,76,1,1
741,"(10,3)",1,75,1,1
745,"(10,3)",1,74,1,1
749,"(10,3)",1,73,1,1
757,"(10,3)",1,61,1,1
761,"(10,3)",1,62,1,1
765,"(10,3)",1,63,1,1
769,"(10,3)",1,64,1,1
773,"(10,3)",1,65,1,1
777,"(10,3)",1,66,1,1
781,"(10,3)",1,67,1,1
785,"(10,3)",1,68,1,1
789,"(10,3)",1,69,1,1
793,"(10,3)",1,70,1,1
797,"(10,3)",1,71,1,1
805,"(10,3)",1,59,1,1
809,"(10,3)",1,58,1,1
813,"(10,3)",1,57,1,1
817,"(10,3)",1,56,1,1
821,"(10,3)",1,55,1,1
825,"(10,3)",1,54,1,1
829,"(10,3)",1,53,1,1
833,"(10,3)",1,52,1,1
837,"(10,3)",1,51,1,1
841,"(10,3)",1,50,1,1
845,"(10,3)",1,49,1,1
853,"(10,3)",1,37,1,1
857,"(10,3)",1,38,1,1
861,"(10,3)",1,39,1,1
865,"(10,3)",1,40,1,1
869,"(10,3)",1,41,1,1
873,"(10,3)",1,42,1,1
877,"(10,3)",1,43,1,1
881,"(10,3)",1,44,1,1
885,"(10,3)",1,45,1,0
1,"(11,3)",0,—,0,1
9,"(11,3)",1,35,1,1
13,"(11,3)",1,34,1,1
17,"(11,3)",1,33,1,1
21,"(11,3)",1,32,1,1
25,"(11,3)",1,31,1,1
29,"(11,3)",1,30,1,1
33,"(11,3)",1,29,1,1
37,"(11,3)",1,28,1,1
41,"(11,3)",1,27,1,1
45,"(11,3)",1,26,1,1
49,"(11,3)",1,25,1,1
57,"(11,3)",1,13,1,1
61,"(11,3)",1,14,1,1
65,"(11,3)",1,15,1,1
69,"(11,3)",1,16,1,1
73,"(11,3)",1,17,1,1
77,"(11,3)",1,18,1,1
81,"(11,3)",1,19,1,1
85,"(11,3)",1,20,1,1
89,"(11,3)",1,21,1,1
93,"(11,3)",1,22,1,1
97,"(11,3)",1,23,1,1
105,"(11,3)",1,11,1,1
109,"(11,3)",1,10,1,1
113,"(11,3)",1,9,1,1
117,"(11,3)",1,8,1,1
121,"(11,3)",1,7,1,1
125,"(11,3)",1,6,1,1
129,"(11,3)",1,5,1,1
133,"(11,3)",1,4,1,1
137,"(11,3)",1,3,1,1
141,"(11,3)",1,2,1,1
145,"(11,3)",1,1,1,1
149,"(11,3)",1,0,1,1
157,"(11,3)",1,12,1,1
165,"(11,3)",1,24,1,1
173,"(11,3)",1,36,1,1
181,"(11,3)",1,48,1,1
189,"(11,3)",1,60,1,1
197,"(11,3)",1,72,1,1
205,"(11,3)",1,84,1,1
213,"(11,3)",1,96,1,1
221,"(11,3)",1,108,1,1
229,"(11,3)",1,120,1,1
237,"(11,3)",1,132,1,1
245,"(11,3)",1,144,1,1
253,"(11,3)",1,156,1,1
261,"(11,3)",1,168,1,1
269,"(11,3)",1,180,1,1
273,"(11,3)",1,181,1,1
277,"(11,3)",1,182,1,1
281,"(11,3)",1,183,1,1
285,"(11,3)",1,184,1,1
289,"(11,3)",1,185,1,1
293,"(11,3)",1,186,1,1
297,"(11,3)",1,187,1,1
301,"(11,3)",1,188,1,1
305,"(11,3)",1,189,1,1
309,"(11,3)",1,190,1,1
313,"(11,3)",1,191,1,1
321,"(11,3)",1,179,1,1
325,"(11,3)",1,178,1,1
329,"(11,3)",1,177,1,1
333,"(11,3)",1,176,1,1
337,"(11,3)",1,175,1,1
341,"(11,3)",1,174,1,1
345,"(11,3)",1,173,1,1
349,"(11,3)",1,172,1,1
353,"(11,3)",1,171,1,1
357,"(11,3)",1,170,1,1
361,"(11,3)",1,169,1,1
369,"(11,3)",1,157,1,1
373,"(11,3)",1,158,1,1
377,"(11,3)",1,159,1,1
381,"(11,3)",1,160,1,1
385,"(11,3)",1,161,1,1
389,"(11,3)",1,162,1,1
393,"(11,3)",1,163,1,1
397,"(11,3)",1,164,1,1
401,"(11,3)",1,165,1,1
405,"(11,3)",1,166,1,1
409,"(11,3)",1,167,1,1
417,"(11,3)",1,155,1,1
421,"(11,3)",1,154,1,1
425,"(11,3)",1,153,1,1
429,"(11,3)",1,152,1,1
433,"(11,3)",1,151,1,1
437,"(11,3)",1,150,1,1
441,"(11,3)",1,149,1,1
445,"(11,3)",1,148,1,1
449,"(11,3)",1,147,1,1
453,"(11,3)",1,146,1,1
457,"(11,3)",1,145,1,1
465,"(11,3)",1,133,1,1
469,"(11,3)",1,134,1,1
473,"(11,3)",1,135,1,1
477,"(11,3)",1,136,1,1
481,"(11,3)",1,137,1,1
485,"(11,3)",1,138,1,1
489,"(11,3)",1,139,1,1
493,"(11,3)",1,140,1,1
497,"(11,3)",1,141,1,1
501,"(11,3)",1,142,1,1
505,"(11,3)",1,143,1,1
513,"(11,3)",1,131,1,1
517,"(11,3)",1,130,1,1
521,"(11,3)",1,129,1,1
525,"(11,3)",1,128,1,1
529,"(11,3)",1,127,1,1
533,"(11,3)",1,126,1,1
537,"(11,3)",1,125,1,1
541,"(11,3)",1,124,1,1
545,"(11,3)",1,123,1,1
549,"(11,3)",1,122,1,1
553,"(11,3)",1,121,1,1
561,"(11,3)",1,109,1,1
565,"(11,3)",1,110,1,1
569,"(11,3)",1,111,1,1
573,"(11,3)",1,112,1,1
577,"(11,3)",1,113,1,1
581,"(11,3)",1,114,1,1
585,"(11,3)",1,115,1,1
589,"(11,3)",1,116,1,1
593,"(11,3)",1,117,1,1
597,"(11,3)",1,118,1,1
601,"(11,3)",1,119,1,1
609,"(11,3)",1,107,1,1
613,"(11,3)",1,106,1,1
617,"(11,3)",1,105,1,1
621,"(11,3)",1,104,1,1
625,"(11,3)",1,103,1,1
629,"(11,3)",1,102,1,1
633,"(11,3)",1,101,1,1
637,"(11,3)",1,100,1,1
641,"(11,3)",1,99,1,1
645,"(11,3)",1,98,1,1
649,"(11,3)",1,97,1,1
657,"(11,3)",1,85,1,1
661,"(11,3)",1,86,1,1
665,"(11,3)",1,87,1,1
669,"(11,3)",1,88,1,1
673,"(11,3)",1,89,1,1
677,"(11,3)",1,90,1,1
681,"(11,3)",1,91,1,1
685,"(11,3)",1,92,1,1
689,"(11,3)",1,93,1,1
693,"(11,3)",1,94,1,1
697,"(11,3)",1,95,1,1
705,"(11,3)",1,83,1,1
709,"(11,3)",1,82,1,1
713,"(11,3)",1,81,1,1
717,"(11,3)",1,80,1,1
721,"(11,3)",1,79,1,1
725,"(11,3)",1,78,1,1
729,"(11,3)",1,77,1,1
733,"(11,3)",1,76,1,1
737,"(11,3)",1,75,1,1
741,"(11,3)",1,74,1,1
745,"(11,3)",1,73,1,1
753,"(11,3)",1,61,1,1
757,"(11,3)",1,62,1,1
761,"(11,3)",1,63,1,1
765,"(11,3)",1,64,1,1
769,"(11,3)",1,65,1,1
773,"(11,3)",1,66,1,1
777,"(11,3)",1,67,1,1
781,"(11,3)",1,68,1,1
785,"(11,3)",1,69,1,1
789,"(11,3)",1,70,1,1
793,"(11,3)",1,71,1,1
801,"(11,3)",1,59,1,1
805,"(11,3)",1,58,1,1
809,"(11,3)",1,57,1,1
813,"(11,3)",1,56,1,1
817,"(11,3)",1,55,1,1
821,"(11,3)",1,54,1,1
825,"(11,3)",1,53,1,1
829,"(11,3)",1,52,1,1
833,"(11,3)",1,51,1,1
837,"(11,3)",1,50,1,1
841,"(11,3)",1,49,1,1
849,"(11,3)",1,37,1,1
853,"(11,3)",1,38,1,1
857,"(11,3)",1,39,1,1
861,"(11,3)",1,40,1,1
865,"(11,3)",1,41,1,1
869,"(11,3)",1,42,1,1
873,"(11,3)",1,43,1,1
877,"(11,3)",1,44,1,1
881,"(11,3)",1,45,1,1
885,"(11,3)",1,46,1,0
1,"(0,4)",0,—,0,1
9,"(0,4)",1,60,1,1
17,"(0,4)",1,72,1,1
25,"(0,4)",1,84,1,1
33,"(0,4)",1,96,1,1
41,"(0,4)",1,108,1,1
49,"(0,4)",1,120,1,1
57,"(0,4)",1,132,1,1
65,"(0,4)",1,144,1,1
73,"(0,4)",1,156,1,1
81,"(0,4)",1,168,1,1
89,"(0,4)",1,180,1,1
93,"(0,4)",1,181,1,1
97,"(0,4)",1,182,1,1
101,"(0,4)",1,183,1,1
105,"(0,4)",1,184,1,1
109,"(0,4)",1,185,1,1
113,"(0,4)",1,186,1,1
117,"(0,4)",1,187,1,1
121,"(0,4)",1,188,1,1
125,"(0,4)",1,189,1,1
129,"(0,4)",1,190,1,1
133,"(0,4)",1,191,1,1
141,"(0,4)",1,179,1,1
145,"(0,4)",1,178,1,1
149,"(0,4)",1,177,1,1
153,"(0,4)",1,176,1,1
157,"(0,4)",1,175,1,1
161,"(0,4)",1,174,1,1
165,"(0,4)",1,173,1,1
169,"(0,4)",1,172,1,1
173,"(0,4)",1,171,1,1
177,"(0,4)",1,170,1,1
181,"(0,4)",1,169,1,1
189,"(0,4)",1,157,1,1
193,"(0,4)",1,158,1,1
197,"(0,4)",1,159,1,1
201,"(0,4)",1,160,1,1
205,"(0,4)",1,161,1,1
209,"(0,4)",1,162,1,1
213,"(0,4)",1,163,1,1
217,"(0,4)",1,164,1,1
221,"(0,4)",1,165,1,1
225,"(0,4)",1,166,1,1
229,"(0,4)",1,167,1,1
237,"(0,4)",1,155,1,1
241,"(0,4)",1,154,1,1
245,"(0,4)",1,153,1,1
249,"(0,4)",1,152,1,1
253,"(0,4)",1,151,1,1
257,"(0,4)",1,150,1,1
261,"(0,4)",1,149,1,1
265,"(0,4)",1,148,1,1
269,"(0,4)",1,147,1,1
273,"(0,4)",1,146,1,1
277,"(0,4)",1,145,1,1
285,"(0,4)",1,133,1,1
289,"(0,4)",1,134,1,1
293,"(0,4)",1,135,1,1
297,"(0,4)",1,136,1,1
301,"(0,4)",1,137,1,1
305,"(0,4)",1,138,1,1
309,"(0,4)",1,139,1,1
313,"(0,4)",1,140,1,1
317,"(0,4)",1,141,1,1
321,"(0,4)",1,142,1,1
325,"(0,4)",1,143,1,1
333,"(0,4)",1,131,1,1
337,"(0,4)",1,130,1,1
341,"(0,4)",1,129,1,1
345,"(0,4)",1,128,1,1
349,"(0,4)",1,127,1,1
353,"(0,4)",1,126,1,1
357,"(0,4)",1,125,1,1
361,"(0,4)",1,124,1,1
365,"(0,4)",1,123,1,1
369,"(0,4)",1,122,1,1
373,"(0,4)",1,121,1,1
381,"(0,4)",1,109,1,1
385,"(0,4)",1,110,1,1
389,"(0,4)",1,111,1,1
393,"(0,4)",1,112,1,1
397,"(0,4)",1,113,1,1
401,"(0,4)",1,114,1,1
405,"(0,4)",1,115,1,1
409,"(0,4)",1,116,1,1
413,"(0,4)",1,117,1,1
417,"(0,4)",1,118,1,1
421,"(0,4)",1,119,1,1
429,"(0,4)",1,107,1,1
433,"(0,4)",1,106,1,1
437,"(0,4)",1,105,1,1
441,"(0,4)",1,104,1,1
445,"(0,4)",1,103,1,1
449,"(0,4)",1,102,1,1
453,"(0,4)",1,101,1,1
457,"(0,4)",1,100,1,1
461,"(0,4)",1,99,1,1
465,"(0,4)",1,98,1,1
469,"(0,4)",1,97,1,1
477,"(0,4)",1,85,1,1
481,"(0,4)",1,86,1,1
485,"(0,4)",1,87,1,1
489,"(0,4)",1,88,1,1
493,"(0,4)",1,89,1,1
497,"(0,4)",1,90,1,1
501,"(0,4)",1,91,1,1
505,"(0,4)",1,92,1,1
509,"(0,4)",1,93,1,1
513,"(0,4)",1,94,1,1
517,"(0,4)",1,95,1,1
525,"(0,4)",1,83,1,1
529,"(0,4)",1,82,1,1
533,"(0,4)",1,81,1,1
537,"(0,4)",1,80,1,1
541,"(0,4)",1,79,1,1
545,"(0,4)",1,78,1,1
549,"(0,4)",1,77,1,1
553,"(0,4)",1,76,1,1
557,"(0,4)",1,75,1,1
561,"(0,4)",1,74,1,1
565,"(0,4)",1,73,1,1
573,"(0,4)",1,61,1,1
577,"(0,4)",1,62,1,1
581,"(0,4)",1,63,1,1
585,"(0,4)",1,64,1,1
589,"(0,4)",1,65,1,1
593,"(0,4)",1,66,1,1
597,"(0,4)",1,67,1,1
601,"(0,4)",1,68,1,1
605,"(0,4)",1,69,1,1
609,"(0,4)",1,70,1,1
613,"(0,4)",1,71,1,1
621,"(0,4)",1,59,1,1
625,"(0,4)",1,58,1,1
629,"(0,4)",1,57,1,1
633,"(0,4)",1,56,1,1
637,"(0,4)",1,55,1,1
641,"(0,4)",1,54,1,1
645,"(0,4)",1,53,1,1
649,"(0,4)",1,52,1,1
653,"(0,4)",1,51,1,1
657,"(0,4)",1,50,1,1
661,"(0,4)",1,49,1,1
669,"(0,4)",1,37,1,1
673,"(0,4)",1,38,1,1
677,"(0,4)",1,39,1,1
681,"(0,4)",1,40,1,1
685,"(0,4)",1,41,1,1
689,"(0,4)",1,42,1,1
693,"(0,4)",1,43,1,1
697,"(0,4)",1,44,1,1
701,"(0,4)",1,45,1,1
705,"(0,4)",1,46,1,1
709,"(0,4)",1,47,1,1
717,"(0,4)",1,35,1,1
721,"(0,4)",1,34,1,1
725,"(0,4)",1,33,1,1
729,"(0,4)",1,32,1,1
733,"(0,4)",1,31,1,1
737,"(0,4)",1,30,1,1
741,"(0,4)",1,29,1,1
745,"(0,4)",1,28,1,1
749,"(0,4)",1,27,1,1
753,"(0,4)",1,26,1,1
757,"(0,4)",1,25,1,1
765,"(0,4)",1,13,1,1
769,"(0,4)",1,14,1,1
773,"(0,4)",1,15,1,1
777,"(0,4)",1,16,1,1
781,"(0,4)",1,17,1,1
785,"(0,4)",1,18,1,1
789,"(0,4)",1,19,1,1
793,"(0,4)",1,20,1,1
797,"(0,4)",1,21,1,1
801,"(0,4)",1,22,1,1
805,"(0,4)",1,23,1,1
813,"(0,4)",1,11,1,1
817,"(0,4)",1,10,1,1
821,"(0,4)",1,9,1,1
825,"(0,4)",1,8,1,1
829,"(0,4)",1,7,1,1
833,"(0,4)",1,6,1,1
